voyageID,voyageType,person,vesselName,arrivalDate,year,period,placeName,lon,lat,groupURL,groupPic,voyageDescription
1,Kayak adventure,Oskar Speck,Sunnschien,1 March 1937,1932,1932-1950,"Penida Island, Indonesia",115.544423,-8.727807,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,10 March 1937,1932,1932-1950,"Lombok, Indonesia",116.324944,-8.650979,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,20 March 1937,1932,1932-1950,Soembawa (Sumbawa),117.314461,-8.668044,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,March-April 1937,1932,1932-1950,"Bima, West Nusa Tenggara, Indonesia",118.744903,-8.464266,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,March-April 1937,1932,1932-1950,"Komodo, East Nusa Tenggara, Indonesia",119.434741,-8.589365,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,10 April 1937,1932,1932-1950,Flores,120.551605,-8.503612,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1937,1932,1932-1950,Paloweh (Paluweh),121.710278,-8.329167,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,15 April 1937,1932,1932-1950,Maomere (Maumere),122.21469,-8.62455,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1937,1932,1932-1950,Larantoeka (Larantuka),122.9494,-8.32884,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1937,1932,1932-1950,"Adonara, East Nusa Tenggara, Indonesia",123.14999,-8.25,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1937,1932,1932-1950,"Lamakera, Nusa Tenggara, Indonesia",123.15836,-8.43525,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1937,1932,1932-1950,"Lomblen (Lembata), East Nusa Tenggara, Indonesia",123.46699,-8.433,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1937,1932,1932-1950,"Lamalera, Lembata, Indonesia",123.144277,-8.44616,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1937,1932,1932-1950,Pulau Pantar,124.127635,-8.450824,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 May 1937,1932,1932-1950,Ombai Strait,124.648333,-8.706667,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,29 July 1937,1932,1932-1950,"Kalabahi Tengah, East Nusa Tenggara, Indonesia",124.533397,-8.205228,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,CHECK DATE,1932,1932-1950,"Erana, Indonesia",125.00127,-8.343738,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,July-September 1937,1932,1932-1950,"Dili, Timor Leste",125.560314,-8.556856,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
